content_id,publish_at,section_id,content_type,is_paywalled,word_cnt,author_primary_id,headline_len,has_number_in_headline,is_sponsored
cnt_20241014_013,2024-10-14 15:33:00,sec_env,news,True,1049,stf_0317,14,False,False
cnt_20241014_014,2024-10-14 14:36:00,sec_brand,news,False,681,stf_0073,14,False,False
cnt_20241014_015,2024-10-14 17:49:00,sec_life,news,False,885,stf_0163,20,True,False
cnt_20241014_016,2024-10-14 17:04:00,sec_opin,news,False,582,stf_0335,13,True,False
cnt_20241014_017,2024-10-14 07:45:00,sec_env,news,True,906,stf_0395,17,True,False
cnt_20241014_018,2024-10-14 09:03:00,sec_tech,news,True,416,stf_0354,18,True,False
cnt_20241014_019,2024-10-14 22:58:00,sec_vid,video,False,1329,stf_0423,16,False,False
cnt_20241014_020,2024-10-14 20:16:00,sec_vid,video,False,1510,stf_0060,18,False,False
cnt_20241014_021,2024-10-14 17:08:00,sec_opin,news,False,976,stf_0155,11,True,False
cnt_20241014_022,2024-10-14 14:30:00,sec_opin,news,False,907,stf_0040,14,True,False
cnt_20241014_023,2024-10-14 18:10:00,sec_short,news,False,925,stf_0077,11,False,False
cnt_20241014_024,2024-10-14 18:51:00,sec_pol,news,False,872,stf_0272,18,True,False
cnt_20241014_025,2024-10-14 19:00:00,sec_vid,video,False,1163,stf_0019,17,False,False
cnt_20241014_026,2024-10-14 13:12:00,sec_intl,news,False,871,stf_0032,20,False,False
cnt_20241014_027,2024-10-14 07:55:00,sec_soc,feature,True,1676,stf_0012,10,False,False
cnt_20241014_028,2024-10-14 11:29:00,sec_pod,podcast,False,5174,stf_0062,13,False,False
cnt_20241014_029,2024-10-14 10:14:00,sec_tech,news,True,775,stf_0388,14,False,False
cnt_20241014_030,2024-10-14 15:26:00,sec_opin,news,False,567,stf_0394,19,True,False
cnt_20241014_031,2024-10-14 07:35:00,sec_brand,feature,True,1649,stf_0249,14,True,False
cnt_20241014_032,2024-10-14 09:08:00,sec_brand,news,False,694,stf_0074,14,False,False
cnt_20241014_033,2024-10-14 20:20:00,sec_vid,video,False,1167,stf_0408,16,True,False
cnt_20241014_034,2024-10-14 07:59:00,sec_pod,podcast,False,4740,stf_0216,14,False,True
cnt_20241014_035,2024-10-14 21:32:00,sec_vid,video,False,797,stf_0165,9,False,False
cnt_20241014_036,2024-10-14 20:59:00,sec_vid,video,False,841,stf_0214,13,False,False
cnt_20241014_037,2024-10-14 20:58:00,sec_vid,video,False,342,stf_0106,8,False,False
cnt_20241014_038,2024-10-14 08:02:00,sec_life,news,False,1001,stf_0297,8,False,False
cnt_20241014_039,2024-10-14 15:03:00,sec_opin,feature,False,3895,stf_0432,17,False,False
cnt_20241014_040,2024-10-14 11:48:00,sec_pol,news,False,981,stf_0404,8,False,False
cnt_20241014_041,2024-10-14 16:57:00,sec_sport,news,False,314,stf_0219,10,True,False
cnt_20241014_042,2024-10-14 09:06:00,sec_vid,news,False,1053,stf_0396,15,True,False
cnt_20241014_043,2024-10-14 12:53:00,sec_life,news,False,1130,stf_0336,8,False,False
cnt_20241014_044,2024-10-14 12:52:00,sec_shop,feature,True,4913,stf_0119,16,False,False
cnt_20241014_045,2024-10-14 19:25:00,sec_event,feature,True,2214,stf_0468,18,False,False
cnt_20241014_046,2024-10-14 21:43:00,sec_vid,video,False,1429,stf_0379,16,True,False
cnt_20241014_047,2024-10-14 17:55:00,sec_fin,news,True,541,stf_0122,14,True,False
cnt_20241014_048,2024-10-14 15:00:00,sec_opin,news,False,807,stf_0208,14,True,False
cnt_20241014_049,2024-10-14 19:00:00,sec_edu,feature,False,4420,stf_0255,12,False,False
cnt_20241014_050,2024-10-14 12:37:00,sec_life,news,False,834,stf_0397,16,True,False
cnt_20241014_051,2024-10-14 08:16:00,sec_ent,feature,True,2896,stf_0118,9,False,False
cnt_20241014_052,2024-10-14 10:55:00,sec_soc,news,False,857,stf_0448,17,False,False
cnt_20241014_053,2024-10-14 17:24:00,sec_vid,news,False,700,stf_0478,11,True,False
cnt_20241014_054,2024-10-14 20:11:00,sec_vid,video,False,1232,stf_0215,27,True,False
cnt_20241014_055,2024-10-14 14:37:00,sec_short,news,False,626,stf_0318,12,True,False
cnt_20241014_056,2024-10-14 19:22:00,sec_vid,video,False,1417,stf_0478,9,False,False
cnt_20241014_057,2024-10-14 12:48:00,sec_deep,news,True,814,stf_0003,23,False,False
cnt_20241014_058,2024-10-14 20:13:00,sec_vid,video,False,1298,stf_0123,16,False,False
cnt_20241015_001,2024-10-15 09:37:00,sec_event,news,False,671,stf_0320,9,False,False
cnt_20241015_002,2024-10-15 11:04:00,sec_fin,feature,True,3245,stf_0033,23,True,False
cnt_20241015_003,2024-10-15 22:47:00,sec_vid,video,False,993,stf_0022,13,True,False
cnt_20241015_004,2024-10-15 17:58:00,sec_pod,podcast,False,5551,stf_0235,19,False,False
cnt_20241015_005,2024-10-15 08:10:00,sec_edu,news,False,1145,stf_0189,8,False,False
cnt_20241015_006,2024-10-15 07:38:00,sec_pol,feature,False,4665,stf_0081,8,False,False
cnt_20241015_007,2024-10-15 21:47:00,sec_vid,video,False,1044,stf_0179,13,False,False
cnt_20241015_008,2024-10-15 18:49:00,sec_intl,news,False,955,stf_0223,17,False,False
cnt_20241015_009,2024-10-15 09:18:00,sec_soc,news,False,1091,stf_0061,11,False,False
cnt_20241015_010,2024-10-15 14:54:00,sec_pod,news,False,802,stf_0105,13,False,False
cnt_20241015_011,2024-10-15 21:18:00,sec_vid,video,False,1055,stf_0321,13,True,False
cnt_20241015_012,2024-10-15 09:38:00,sec_deep,news,True,839,stf_0183,9,False,False
cnt_20241015_013,2024-10-15 18:55:00,sec_vid,video,False,803,stf_0083,16,False,False
cnt_20241015_014,2024-10-15 16:57:00,sec_ent,news,False,915,stf_0204,14,True,False
cnt_20241015_015,2024-10-15 13:36:00,sec_tech,feature,True,2535,stf_0132,17,False,False
cnt_20241015_016,2024-10-15 19:24:00,sec_shop,news,False,579,stf_0121,10,False,False
cnt_20241015_017,2024-10-15 21:40:00,sec_vid,video,False,415,stf_0321,8,False,False
cnt_20241015_018,2024-10-15 07:35:00,sec_event,news,False,515,stf_0385,9,False,True
cnt_20241015_019,2024-10-15 19:14:00,sec_vid,video,False,430,stf_0396,14,False,False
cnt_20241015_020,2024-10-15 18:37:00,sec_short,news,False,845,stf_0469,17,False,False
cnt_20241015_021,2024-10-15 19:25:00,sec_pod,podcast,False,4797,stf_0454,18,False,False
cnt_20241015_022,2024-10-15 21:02:00,sec_vid,video,False,1011,stf_0123,18,False,False
cnt_20241015_023,2024-10-15 19:19:00,sec_pod,podcast,False,5581,stf_0273,13,False,False
cnt_20241015_024,2024-10-15 14:41:00,sec_tech,feature,True,3055,stf_0399,14,False,False
cnt_20241015_025,2024-10-15 16:07:00,sec_sport,news,False,805,stf_0048,10,False,False
cnt_20241015_026,2024-10-15 07:25:00,sec_brand,feature,False,3805,stf_0154,15,True,False
cnt_20241015_027,2024-10-15 08:13:00,sec_pod,podcast,False,4702,stf_0273,16,False,False
cnt_20241015_028,2024-10-15 17:19:00,sec_brand,news,False,810,stf_0116,21,True,False
cnt_20241015_029,2024-10-15 13:30:00,sec_vid,news,False,1159,stf_0311,10,False,False
cnt_20241015_030,2024-10-15 12:02:00,sec_intl,news,False,481,stf_0188,13,False,False
cnt_20241015_031,2024-10-15 08:36:00,sec_vid,feature,False,3051,stf_0433,11,False,False
cnt_20241015_032,2024-10-15 15:31:00,sec_pol,news,False,665,stf_0169,16,True,False
cnt_20241015_033,2024-10-15 08:33:00,sec_brand,news,False,1195,stf_0303,14,True,False
cnt_20241015_034,2024-10-15 22:22:00,sec_vid,video,False,300,stf_0001,13,True,False
cnt_20241015_035,2024-10-15 21:45:00,sec_vid,video,False,829,stf_0068,13,False,False
cnt_20241015_036,2024-10-15 11:16:00,sec_fin,news,True,1297,stf_0043,11,False,False
cnt_20241015_037,2024-10-15 12:00:00,sec_vid,news,False,788,stf_0427,17,False,False
cnt_20241015_038,2024-10-15 17:10:00,sec_vid,news,False,660,stf_0083,13,False,False
cnt_20241015_039,2024-10-15 16:25:00,sec_soc,news,False,575,stf_0042,10,False,False
cnt_20241015_040,2024-10-15 15:29:00,sec_short,news,False,647,stf_0025,22,False,False
cnt_20241015_041,2024-10-15 07:49:00,sec_deep,feature,True,3964,stf_0431,9,False,False
cnt_20241015_042,2024-10-15 07:51:00,sec_env,feature,True,3799,stf_0151,17,True,False
cnt_20241015_043,2024-10-15 20:25:00,sec_vid,video,False,806,stf_0214,15,False,False
cnt_20241015_044,2024-10-15 19:28:00,sec_pod,podcast,False,6947,stf_0357,8,False,False
cnt_20241016_001,2024-10-16 07:36:00,sec_intl,news,False,935,stf_0403,15,True,False
cnt_20241016_002,2024-10-16 15:56:00,sec_shop,news,False,730,stf_0121,15,False,False
cnt_20241016_003,2024-10-16 11:14:00,sec_opin,feature,False,3092,stf_0193,15,False,False
cnt_20241016_004,2024-10-16 17:10:00,sec_event,news,False,634,stf_0385,20,False,False
cnt_20241016_005,2024-10-16 16:09:00,sec_vid,news,False,974,stf_0022,15,False,False
cnt_20241016_006,2024-10-16 13:39:00,sec_intl,news,False,1176,stf_0314,10,False,False
cnt_20241016_007,2024-10-16 19:44:00,sec_ent,news,False,918,stf_0359,21,False,False
cnt_20241016_008,2024-10-16 10:15:00,sec_soc,feature,False,3054,stf_0099,8,False,False
cnt_20241016_009,2024-10-16 14:52:00,sec_tech,news,True,958,stf_0302,15,False,False
cnt_20241016_010,2024-10-16 10:08:00,sec_event,news,False,1058,stf_0391,14,False,False
cnt_20241016_011,2024-10-16 13:27:00,sec_pod,news,False,998,stf_0076,15,False,True
cnt_20241016_012,2024-10-16 16:20:00,sec_pod,news,False,256,stf_0062,14,False,False
cnt_20241016_013,2024-10-16 17:42:00,sec_tech,news,True,852,stf_0445,11,False,False
cnt_20241016_014,2024-10-16 09:46:00,sec_pod,feature,True,3946,stf_0273,14,False,False
cnt_20241016_015,2024-10-16 19:15:00,sec_pol,news,False,556,stf_0467,13,False,False
cnt_20241016_016,2024-10-16 08:45:00,sec_sport,news,False,734,stf_0222,22,True,False
cnt_20241016_017,2024-10-16 16:10:00,sec_fin,news,True,739,stf_0049,15,False,False
cnt_20241016_018,2024-10-16 21:32:00,sec_vid,video,False,1321,stf_0478,14,True,False
cnt_20241016_019,2024-10-16 12:47:00,sec_fin,news,True,802,stf_0278,17,False,False
cnt_20241016_020,2024-10-16 18:32:00,sec_intl,news,False,914,stf_0314,17,False,False
cnt_20241016_021,2024-10-16 14:41:00,sec_opin,feature,False,1433,stf_0425,12,False,False
cnt_20241016_022,2024-10-16 14:32:00,sec_vid,news,False,1044,stf_0214,10,True,False
cnt_20241016_023,2024-10-16 16:36:00,sec_event,news,False,906,stf_0090,9,False,False
cnt_20241016_024,2024-10-16 10:18:00,sec_tech,news,True,1146,stf_0307,18,False,False
cnt_20241016_025,2024-10-16 15:59:00,sec_intl,feature,False,2619,stf_0287,13,False,False
cnt_20241016_026,2024-10-16 07:04:00,sec_edu,news,False,759,stf_0338,10,False,False
cnt_20241016_027,2024-10-16 10:35:00,sec_deep,news,True,1197,stf_0101,16,True,False
cnt_20241016_028,2024-10-16 12:59:00,sec_vid,news,False,804,stf_0427,13,True,False
cnt_20241016_029,2024-10-16 09:25:00,sec_fin,feature,True,1957,stf_0013,16,False,False
cnt_20241016_030,2024-10-16 19:05:00,sec_event,news,False,1076,stf_0456,14,False,False
cnt_20241016_031,2024-10-16 22:26:00,sec_vid,video,False,1151,stf_0068,17,True,False
cnt_20241016_032,2024-10-16 10:17:00,sec_event,news,False,608,stf_0090,15,False,False
cnt_20241016_033,2024-10-16 15:30:00,sec_short,news,False,1102,stf_0152,16,True,False
cnt_20241016_034,2024-10-16 17:11:00,sec_soc,news,False,897,stf_0461,18,False,False
cnt_20241016_035,2024-10-16 07:22:00,sec_event,news,False,678,stf_0082,12,False,False
cnt_20241016_036,2024-10-16 11:19:00,sec_event,news,False,1023,stf_0082,15,False,False
cnt_20241016_037,2024-10-16 12:32:00,sec_pod,podcast,False,6712,stf_0444,17,False,False
cnt_20241016_038,2024-10-16 14:15:00,sec_life,news,False,1237,stf_0328,12,False,False
cnt_20241016_039,2024-10-16 16:46:00,sec_pod,news,False,498,stf_0094,22,False,False
cnt_20241016_040,2024-10-16 20:19:00,sec_vid,video,False,1047,stf_0234,12,True,False
cnt_20241016_041,2024-10-16 15:56:00,sec_sport,feature,False,2613,stf_0233,12,False,False
cnt_20241016_042,2024-10-16 14:38:00,sec_pod,podcast,False,7625,stf_0226,11,False,False
cnt_20241016_043,2024-10-16 19:59:00,sec_intl,news,False,808,stf_0287,13,False,False
cnt_20241016_044,2024-10-16 16:33:00,sec_life,feature,False,3598,stf_0047,12,False,False
cnt_20241016_045,2024-10-16 08:26:00,sec_short,news,False,975,stf_0244,14,False,False
cnt_20241016_046,2024-10-16 19:58:00,sec_tech,news,True,510,stf_0349,12,False,False
cnt_20241016_047,2024-10-16 12:21:00,sec_deep,feature,True,3274,stf_0153,17,True,False
cnt_20241016_048,2024-10-16 10:57:00,sec_brand,news,False,867,stf_0365,18,True,False
cnt_20241016_049,2024-10-16 15:51:00,sec_shop,news,False,531,stf_0144,22,True,False
cnt_20241016_050,2024-10-16 19:32:00,sec_ent,feature,True,2583,stf_0097,19,False,False
cnt_20241016_051,2024-10-16 16:18:00,sec_life,news,False,487,stf_0301,12,False,False
cnt_20241016_052,2024-10-16 11:22:00,sec_ent,news,False,600,stf_0058,23,False,True
cnt_20241016_053,2024-10-16 09:26:00,sec_vid,news,False,1069,stf_0433,13,False,False
cnt_20241016_054,2024-10-16 17:12:00,sec_brand,feature,False,3205,stf_0429,11,False,False
cnt_20241016_055,2024-10-16 21:59:00,sec_vid,video,False,1295,stf_0036,11,False,False
cnt_20241017_001,2024-10-17 14:19:00,sec_event,news,False,528,stf_0473,12,True,False
cnt_20241017_002,2024-10-17 08:04:00,sec_short,news,False,1100,stf_0471,15,False,False
cnt_20241017_003,2024-10-17 14:29:00,sec_env,feature,True,2933,stf_0290,11,False,False
cnt_20241017_004,2024-10-17 11:46:00,sec_ent,feature,True,3753,stf_0362,17,False,False
cnt_20241017_005,2024-10-17 09:42:00,sec_intl,news,False,1088,stf_0287,16,False,False
cnt_20241017_006,2024-10-17 08:56:00,sec_short,feature,False,3911,stf_0323,10,False,False
cnt_20241017_007,2024-10-17 22:43:00,sec_vid,video,False,909,stf_0123,12,False,False
cnt_20241017_008,2024-10-17 08:57:00,sec_opin,feature,True,3886,stf_0425,17,True,False
cnt_20241017_009,2024-10-17 09:47:00,sec_event,feature,True,2421,stf_0416,17,True,False
cnt_20241017_010,2024-10-17 14:32:00,sec_fin,feature,True,3046,stf_0038,11,True,False
cnt_20241017_011,2024-10-17 11:38:00,sec_vid,news,False,894,stf_0311,11,False,False
cnt_20241017_012,2024-10-17 21:00:00,sec_vid,video,False,1126,stf_0433,11,False,False
cnt_20241017_013,2024-10-17 12:09:00,sec_ent,news,False,663,stf_0118,10,False,False
cnt_20241017_014,2024-10-17 09:18:00,sec_opin,news,False,967,stf_0282,15,False,False
cnt_20241017_015,2024-10-17 13:37:00,sec_fin,news,True,943,stf_0383,22,False,False
cnt_20241017_016,2024-10-17 09:56:00,sec_short,news,False,486,stf_0244,11,False,False
cnt_20241017_017,2024-10-17 14:15:00,sec_soc,feature,True,4212,stf_0172,19,False,False
cnt_20241017_018,2024-10-17 09:00:00,sec_event,news,False,1103,stf_0385,15,False,False
cnt_20241017_019,2024-10-17 19:43:00,sec_deep,news,True,1044,stf_0274,15,False,False
cnt_20241017_020,2024-10-17 15:09:00,sec_ent,news,False,672,stf_0070,19,True,False
cnt_20241017_021,2024-10-17 18:31:00,sec_opin,news,False,1109,stf_0386,16,False,False
cnt_20241017_022,2024-10-17 19:24:00,sec_vid,video,False,1047,stf_0019,13,False,False
cnt_20241017_023,2024-10-17 17:46:00,sec_fin,news,True,764,stf_0122,9,False,False
cnt_20241017_024,2024-10-17 13:02:00,sec_edu,news,False,1083,stf_0255,18,False,False
cnt_20241017_025,2024-10-17 17:15:00,sec_ent,news,False,980,stf_0034,18,True,False
cnt_20241017_026,2024-10-17 07:53:00,sec_deep,feature,True,3332,stf_0431,9,False,False
cnt_20241017_027,2024-10-17 20:02:00,sec_vid,video,False,865,stf_0224,17,True,False
cnt_20241017_028,2024-10-17 20:43:00,sec_vid,video,False,407,stf_0060,20,False,False
cnt_20241017_029,2024-10-17 07:16:00,sec_pol,news,False,684,stf_0203,11,False,False
cnt_20241017_030,2024-10-17 16:42:00,sec_brand,feature,True,3395,stf_0017,12,False,False
cnt_20241017_031,2024-10-17 11:45:00,sec_short,news,False,757,stf_0402,10,True,False
cnt_20241017_032,2024-10-17 14:56:00,sec_sport,news,False,803,stf_0141,14,False,False
cnt_20241017_033,2024-10-17 19:36:00,sec_pod,podcast,False,5436,stf_0357,22,False,False
cnt_20241017_034,2024-10-17 11:18:00,sec_opin,news,False,587,stf_0474,13,False,False
cnt_20241017_035,2024-10-17 13:00:00,sec_pol,news,False,770,stf_0114,15,False,False
cnt_20241017_036,2024-10-17 12:11:00,sec_sport,feature,False,1980,stf_0219,12,True,False
cnt_20241017_037,2024-10-17 13:08:00,sec_pol,feature,True,3344,stf_0128,14,False,False
cnt_20241017_038,2024-10-17 14:02:00,sec_ent,news,False,961,stf_0236,17,False,False
cnt_20241017_039,2024-10-17 16:00:00,sec_short,feature,False,1942,stf_0281,12,False,False
cnt_20241017_040,2024-10-17 09:40:00,sec_pod,podcast,False,4773,stf_0426,19,False,False
cnt_20241017_041,2024-10-17 19:48:00,sec_pod,podcast,False,7830,stf_0235,11,False,False
cnt_20241017_042,2024-10-17 18:31:00,sec_env,news,True,732,stf_0395,18,False,False
cnt_20241017_043,2024-10-17 18:47:00,sec_vid,video,False,1091,stf_0396,14,False,False
cnt_20241017_044,2024-10-17 18:21:00,sec_ent,news,False,559,stf_0135,13,True,False
cnt_20241017_045,2024-10-17 18:35:00,sec_vid,video,False,586,stf_0068,21,False,False
cnt_20241017_046,2024-10-17 08:01:00,sec_pod,podcast,False,6574,stf_0226,20,True,False
cnt_20241017_047,2024-10-17 15:50:00,sec_fin,news,True,674,stf_0230,14,False,False
cnt_20241017_048,2024-10-17 11:24:00,sec_pod,podcast,False,4907,stf_0426,18,False,False
cnt_20241017_049,2024-10-17 10:43:00,sec_pol,news,False,523,stf_0420,14,False,False
cnt_20241017_050,2024-10-17 10:59:00,sec_pod,podcast,False,5839,stf_0381,15,False,False
cnt_20241017_051,2024-10-17 17:51:00,sec_pod,podcast,False,3688,stf_0381,12,False,False
cnt_20241017_052,2024-10-17 17:38:00,sec_brand,news,False,941,stf_0074,11,False,False
cnt_20241017_053,2024-10-17 21:37:00,sec_vid,video,False,1097,stf_0106,18,False,False
cnt_20241017_054,2024-10-17 13:18:00,sec_ent,news,False,852,stf_0352,12,False,False
cnt_20241017_055,2024-10-17 07:29:00,sec_edu,feature,False,2181,stf_0053,18,True,False
cnt_20241017_056,2024-10-17 11:00:00,sec_pod,podcast,False,6719,stf_0454,12,False,False
cnt_20241017_057,2024-10-17 08:12:00,sec_life,feature,False,3239,stf_0341,12,False,False
cnt_20241017_058,2024-10-17 21:30:00,sec_vid,video,False,1430,stf_0215,18,False,False
cnt_20241017_059,2024-10-17 11:21:00,sec_pod,podcast,False,6633,stf_0076,12,False,False
cnt_20241017_060,2024-10-17 22:34:00,sec_vid,video,False,450,stf_0165,11,False,False
cnt_20241017_061,2024-10-17 15:38:00,sec_brand,news,False,1133,stf_0252,8,False,False
cnt_20241017_062,2024-10-17 13:35:00,sec_pod,podcast,False,6635,stf_0129,11,False,False
cnt_20241018_001,2024-10-18 16:42:00,sec_opin,news,False,538,stf_0184,19,True,False
cnt_20241018_002,2024-10-18 10:27:00,sec_vid,news,False,801,stf_0396,16,False,False
cnt_20241018_003,2024-10-18 08:50:00,sec_pod,podcast,False,6528,stf_0363,15,False,False
cnt_20241018_004,2024-10-18 11:14:00,sec_soc,news,False,1051,stf_0211,17,False,False
cnt_20241018_005,2024-10-18 15:43:00,sec_vid,news,False,684,stf_0088,12,False,False
cnt_20241018_006,2024-10-18 19:04:00,sec_pol,news,False,759,stf_0064,18,False,False
cnt_20241018_007,2024-10-18 08:43:00,sec_edu,news,False,973,stf_0018,20,False,False
cnt_20241018_008,2024-10-18 13:14:00,sec_sport,feature,True,3127,stf_0160,12,False,False
cnt_20241018_009,2024-10-18 14:05:00,sec_shop,news,False,590,stf_0324,22,False,False
cnt_20241018_010,2024-10-18 11:35:00,sec_pod,podcast,False,2990,stf_0344,18,True,False
cnt_20241018_011,2024-10-18 10:01:00,sec_brand,news,False,797,stf_0074,17,False,False
cnt_20241018_012,2024-10-18 21:20:00,sec_vid,video,False,1052,stf_0022,17,False,False
cnt_20241018_013,2024-10-18 17:22:00,sec_pod,podcast,False,5591,stf_0466,10,False,False
cnt_20241018_014,2024-10-18 10:06:00,sec_env,news,True,796,stf_0440,15,False,False
cnt_20241018_015,2024-10-18 14:24:00,sec_soc,news,False,880,stf_0405,21,False,False
cnt_20241018_016,2024-10-18 14:25:00,sec_deep,news,True,1005,stf_0407,12,True,False
cnt_20241018_017,2024-10-18 12:01:00,sec_shop,news,False,711,stf_0324,19,False,False
cnt_20241018_018,2024-10-18 21:57:00,sec_vid,video,False,1467,stf_0088,11,False,False
cnt_20241018_019,2024-10-18 18:41:00,sec_brand,news,False,480,stf_0016,14,False,False
cnt_20241018_020,2024-10-18 09:33:00,sec_life,feature,True,2631,stf_0002,18,False,False
cnt_20241018_021,2024-10-18 10:53:00,sec_edu,news,False,470,stf_0098,15,False,False
cnt_20241018_022,2024-10-18 19:31:00,sec_fin,feature,True,4611,stf_0122,20,False,False
cnt_20241018_023,2024-10-18 18:40:00,sec_vid,video,False,1349,stf_0224,10,False,False
cnt_20241018_024,2024-10-18 08:49:00,sec_intl,news,False,457,stf_0100,16,False,False
cnt_20241018_025,2024-10-18 14:23:00,sec_pod,podcast,False,5765,stf_0238,8,False,False
cnt_20241018_026,2024-10-18 14:43:00,sec_sport,news,False,897,stf_0480,14,False,False
cnt_20241018_027,2024-10-18 14:56:00,sec_opin,news,False,1116,stf_0310,15,False,False
cnt_20241018_028,2024-10-18 19:52:00,sec_event,news,False,862,stf_0455,11,False,False
cnt_20241018_029,2024-10-18 18:46:00,sec_env,news,True,457,stf_0440,14,True,False
cnt_20241018_030,2024-10-18 14:43:00,sec_short,news,False,865,stf_0281,19,True,False
cnt_20241018_031,2024-10-18 12:40:00,sec_deep,news,True,985,stf_0101,13,False,False
cnt_20241018_032,2024-10-18 08:59:00,sec_event,news,False,343,stf_0320,12,False,False
cnt_20241018_033,2024-10-18 18:58:00,sec_vid,video,False,1090,stf_0106,13,False,False
cnt_20241018_034,2024-10-18 16:35:00,sec_pod,news,False,894,stf_0094,16,True,False
cnt_20241018_035,2024-10-18 19:24:00,sec_vid,news,False,614,stf_0478,15,True,False
cnt_20241018_036,2024-10-18 15:05:00,sec_shop,news,False,910,stf_0144,16,False,False
cnt_20241018_037,2024-10-18 19:30:00,sec_soc,news,False,888,stf_0356,21,True,False
cnt_20241018_038,2024-10-18 21:36:00,sec_vid,video,False,1325,stf_0214,14,False,False
cnt_20241018_039,2024-10-18 14:55:00,sec_short,news,False,581,stf_0372,18,False,False
cnt_20241018_040,2024-10-18 09:49:00,sec_life,news,False,443,stf_0051,13,True,False
cnt_20241018_041,2024-10-18 17:23:00,sec_pod,news,False,545,stf_0381,24,True,False
cnt_20241018_042,2024-10-18 07:55:00,sec_sport,news,False,518,stf_0398,17,True,False
cnt_20241018_043,2024-10-18 12:46:00,sec_shop,news,False,527,stf_0119,9,False,False
cnt_20241018_044,2024-10-18 08:39:00,sec_tech,news,True,989,stf_0428,11,False,False
cnt_20241018_045,2024-10-18 09:30:00,sec_life,news,False,733,stf_0369,16,False,False
cnt_20241018_046,2024-10-18 19:11:00,sec_shop,news,False,893,stf_0351,18,True,False
cnt_20241018_047,2024-10-18 19:24:00,sec_deep,feature,True,3508,stf_0332,13,False,False
cnt_20241018_048,2024-10-18 15:33:00,sec_pod,news,False,410,stf_0381,16,False,False
cnt_20241018_049,2024-10-18 14:23:00,sec_pod,podcast,False,4578,stf_0216,10,True,False
cnt_20241018_050,2024-10-18 12:42:00,sec_event,news,False,790,stf_0315,8,False,False
cnt_20241018_051,2024-10-18 10:17:00,sec_vid,news,False,941,stf_0019,18,True,False
cnt_20241018_052,2024-10-18 17:05:00,sec_pod,podcast,False,4424,stf_0129,14,True,False
cnt_20241018_053,2024-10-18 19:10:00,sec_fin,news,True,1070,stf_0230,17,False,False
cnt_20241018_054,2024-10-18 17:22:00,sec_shop,feature,True,3333,stf_0319,16,False,False
cnt_20241018_055,2024-10-18 12:44:00,sec_fin,news,True,1528,stf_0406,16,False,False
cnt_20241018_056,2024-10-18 13:45:00,sec_intl,feature,True,3157,stf_0449,12,False,False
cnt_20241018_057,2024-10-18 07:26:00,sec_deep,news,True,1019,stf_0153,10,True,False
cnt_20241019_001,2024-10-19 17:43:00,sec_tech,news,True,574,stf_0417,14,False,False
cnt_20241019_002,2024-10-19 14:53:00,sec_pod,podcast,False,7667,stf_0094,16,False,False
cnt_20241019_003,2024-10-19 19:37:00,sec_intl,feature,True,3388,stf_0263,19,True,False
cnt_20241019_004,2024-10-19 14:34:00,sec_edu,news,False,468,stf_0031,12,False,False
cnt_20241019_005,2024-10-19 13:35:00,sec_pol,news,False,623,stf_0404,12,False,False
cnt_20241019_006,2024-10-19 20:03:00,sec_vid,video,False,940,stf_0060,13,False,False
cnt_20241019_007,2024-10-19 16:57:00,sec_tech,news,True,1096,stf_0213,14,False,False
cnt_20241019_008,2024-10-19 17:35:00,sec_pod,podcast,False,5146,stf_0273,24,False,False
cnt_20241019_009,2024-10-19 12:20:00,sec_pod,podcast,False,7083,stf_0426,17,False,False
cnt_20241019_010,2024-10-19 15:41:00,sec_pol,feature,False,4067,stf_0393,19,True,False
cnt_20241019_011,2024-10-19 14:43:00,sec_pol,feature,False,2475,stf_0353,22,False,False
cnt_20241019_012,2024-10-19 22:35:00,sec_vid,video,False,822,stf_0088,12,False,False
cnt_20241019_013,2024-10-19 07:18:00,sec_deep,news,True,638,stf_0446,13,False,False
cnt_20241019_014,2024-10-19 08:27:00,sec_pod,podcast,False,7069,stf_0235,12,False,False
cnt_20241019_015,2024-10-19 07:43:00,sec_tech,news,True,797,stf_0422,18,False,True
cnt_20241019_016,2024-10-19 20:03:00,sec_vid,video,False,1222,stf_0083,12,False,False
cnt_20241019_017,2024-10-19 08:13:00,sec_short,news,False,560,stf_0469,13,True,False
cnt_20241019_018,2024-10-19 19:39:00,sec_vid,video,False,889,stf_0214,12,False,False
cnt_20241019_019,2024-10-19 18:12:00,sec_vid,video,False,719,stf_0186,19,False,False
cnt_20241019_020,2024-10-19 21:02:00,sec_vid,video,False,957,stf_0214,28,False,False
cnt_20241019_021,2024-10-19 17:32:00,sec_shop,news,False,951,stf_0232,16,False,False
cnt_20241019_022,2024-10-19 13:29:00,sec_shop,news,False,752,stf_0351,15,False,False
cnt_20241019_023,2024-10-19 15:10:00,sec_shop,news,False,1030,stf_0458,15,False,False
cnt_20241019_024,2024-10-19 11:29:00,sec_pod,news,False,1078,stf_0363,15,False,False
cnt_20241019_025,2024-10-19 14:02:00,sec_opin,news,False,749,stf_0382,17,False,False
cnt_20241019_026,2024-10-19 08:43:00,sec_pod,podcast,False,7004,stf_0426,15,True,False
cnt_20241019_027,2024-10-19 13:49:00,sec_ent,feature,False,1582,stf_0415,18,True,False
cnt_20241019_028,2024-10-19 10:07:00,sec_short,news,False,527,stf_0372,16,False,False
